date,n_dev,n_succ,n_rounds,prop_data_eav,n_class_eav,class_dist_eav,greedy,eaves_acc,smart_eaves_accuracy,learner_acc
2023-07-19_21:34:49,20,30,100,0.1,5,0.9,False,0.9181818181818182, 0.42954545454545456, 0.9213095238095237
2023-07-19_21:36:28,20,30,100,0.1,5,0.9,True,0.9090909090909091, 0, 0.9188095238095239
2023-07-19_21:37:54,20,30,100,0.1,5,0.9,False,0.8818181818181818, 0.8272727272727273, 0.8696428571428572
2023-07-19_21:39:30,20,30,100,0.1,5,0.9,True,0.8886363636363637, 0, 0.9052380952380952
2023-07-19_21:41:12,20,30,100,0.1,5,0.9,False,0.9045454545454545, 0.8727272727272727, 0.9132142857142856
2023-07-19_21:42:51,20,30,100,0.1,5,0.9,True,0.9363636363636364, 0.9, 0.9234523809523807
2023-07-19_21:44:48,20,30,100,0.1,5,0.9,False,0.9386363636363636, 0.8954545454545455, 0.9366666666666665
2023-07-19_21:46:32,20,30,100,0.1,5,0.9,True,0.9386363636363636, 0.8863636363636364, 0.9378571428571428
2023-07-19_21:48:27,20,30,100,0.1,5,0.9,False,0.9181818181818182, 0.08636363636363636, 0.9244047619047617
2023-07-19_21:50:12,20,30,100,0.1,5,0.9,True,0.9181818181818182, 0.9318181818181818, 0.9238095238095237
2023-07-19_21:51:42,20,30,100,0.1,5,0.9,False,0.8295454545454546, 0.8704545454545455, 0.8916666666666666
2023-07-19_21:53:21,20,30,100,0.1,5,0.9,True,0.925, 0, 0.9257142857142856
2023-07-19_21:55:16,20,30,100,0.1,5,0.9,False,0.9545454545454546, 0.8954545454545455, 0.9290476190476189
2023-07-19_21:56:56,20,30,100,0.1,5,0.9,True,0.9, 0, 0.9167857142857141
2023-07-19_21:58:33,20,30,100,0.1,5,0.9,False,0.9, 0.8363636363636363, 0.9071428571428569
2023-07-19_22:00:09,20,30,100,0.1,5,0.9,True,0.9227272727272727, 0, 0.9180952380952381
2023-07-19_22:01:58,20,30,100,0.1,5,0.5,False,0.9113636363636364, 0.9068181818181819, 0.9174999999999999
2023-07-19_22:03:37,20,30,100,0.1,5,0.5,True,0.925, 0, 0.9198809523809522
2023-07-19_22:05:34,20,30,100,0.1,5,0.5,False,0.9318181818181818, 0.9227272727272727, 0.9251190476190476
2023-07-19_22:07:17,20,30,100,0.1,5,0.5,True,0.9409090909090909, 0.9454545454545454, 0.9235714285714286
2023-07-19_22:09:07,20,30,100,0.1,5,0.5,False,0.9181818181818182, 0.6681818181818182, 0.9213095238095237
2023-07-19_22:10:45,20,30,100,0.1,5,0.5,True,0.9090909090909091, 0, 0.9188095238095239
2023-07-19_22:12:12,20,30,100,0.1,5,0.5,False,0.8818181818181818, 0.8931818181818182, 0.8696428571428572
2023-07-19_22:13:47,20,30,100,0.1,5,0.5,True,0.8886363636363637, 0, 0.9052380952380952
2023-07-19_22:15:30,20,30,100,0.1,5,0.5,False,0.9045454545454545, 0.8977272727272727, 0.9132142857142856
2023-07-19_22:17:09,20,30,100,0.1,5,0.5,True,0.9363636363636364, 0.9363636363636364, 0.9234523809523807
2023-07-19_22:19:06,20,30,100,0.1,5,0.5,False,0.9386363636363636, 0.9363636363636364, 0.9366666666666665
2023-07-19_22:20:50,20,30,100,0.1,5,0.5,True,0.9386363636363636, 0.9159090909090909, 0.9378571428571428
2023-07-19_22:22:45,20,30,100,0.1,5,0.5,False,0.9181818181818182, 0.07045454545454545, 0.9244047619047617
2023-07-19_22:24:29,20,30,100,0.1,5,0.5,True,0.9181818181818182, 0.9636363636363636, 0.9238095238095237
2023-07-19_22:25:59,20,30,100,0.1,5,0.5,False,0.8295454545454546, 0.9204545454545454, 0.8916666666666666
2023-07-19_22:27:38,20,30,100,0.1,5,0.5,True,0.925, 0, 0.9257142857142856
2023-07-19_22:29:33,20,30,100,0.1,5,0.5,False,0.9545454545454546, 0.925, 0.9290476190476189
2023-07-19_22:31:13,20,30,100,0.1,5,0.5,True,0.9, 0, 0.9167857142857141
2023-07-19_22:32:50,20,30,100,0.1,5,0.5,False,0.9, 0.9113636363636364, 0.9071428571428569
2023-07-19_22:34:26,20,30,100,0.1,5,0.5,True,0.9227272727272727, 0, 0.9180952380952381
2023-07-19_22:36:22,20,30,100,0.1,8,0.99,False,0.9045454545454545, 0.8590909090909091, 0.9263095238095238
2023-07-19_22:38:03,20,30,100,0.1,8,0.99,True,0.9227272727272727, 0, 0.921904761904762
2023-07-19_22:39:53,20,30,100,0.1,8,0.99,False,0.9363636363636364, 0.9, 0.9207142857142857
2023-07-19_22:41:40,20,30,100,0.1,8,0.99,True,0.9159090909090909, 0.9022727272727272, 0.9261904761904761
2023-07-19_22:43:30,20,30,100,0.1,8,0.99,False,0.884090909090909, 0.8, 0.9158333333333335
2023-07-19_22:45:16,20,30,100,0.1,8,0.99,True,0.925, 0.8613636363636363, 0.9284523809523808
2023-07-19_22:47:09,20,30,100,0.1,8,0.99,False,0.9181818181818182, 0.884090909090909, 0.9135714285714286
2023-07-19_22:48:46,20,30,100,0.1,8,0.99,True,0.925, 0, 0.9030952380952382
2023-07-19_22:50:35,20,30,100,0.1,8,0.99,False,0.9136363636363637, 0.3568181818181818, 0.9214285714285714
2023-07-19_22:52:14,20,30,100,0.1,8,0.99,True,0.9068181818181819, 0, 0.9223809523809523
2023-07-19_22:54:07,20,30,100,0.1,8,0.99,False,0.9431818181818182, 0.9363636363636364, 0.9358333333333333
2023-07-19_22:55:45,20,30,100,0.1,8,0.99,True,0.9272727272727272, 0.9477272727272728, 0.9349999999999999
2023-07-19_22:57:39,20,30,100,0.1,8,0.99,False,0.9204545454545454, 0.8863636363636364, 0.9226190476190477
2023-07-19_22:59:26,20,30,100,0.1,8,0.99,True,0.9295454545454546, 0.9045454545454545, 0.9248809523809525
2023-07-19_23:01:26,20,30,100,0.1,8,0.99,False,0.9318181818181818, 0.8227272727272728, 0.9344047619047618
2023-07-19_23:03:16,20,30,100,0.1,8,0.99,True,0.9363636363636364, 0.8886363636363637, 0.934642857142857
2023-07-19_23:05:18,20,30,100,0.1,8,0.99,False,0.9522727272727273, 0.8954545454545455, 0.9271428571428568
2023-07-19_23:07:00,20,30,100,0.1,8,0.99,True,0.9340909090909091, 0, 0.9140476190476191
2023-07-19_23:08:54,20,30,100,0.1,8,0.99,False,0.925, 0.8909090909090909, 0.9183333333333332
2023-07-19_23:10:37,20,30,100,0.1,8,0.99,True,0.9204545454545454, 0.8977272727272727, 0.9227380952380951
2023-07-19_23:12:35,20,30,100,0.1,8,0.9,False,0.9045454545454545, 0.9, 0.9263095238095238
2023-07-19_23:14:20,20,30,100,0.1,8,0.9,True,0.9227272727272727, 0, 0.921904761904762
2023-07-19_23:16:07,20,30,100,0.1,8,0.9,False,0.9363636363636364, 0.9318181818181818, 0.9207142857142857
2023-07-19_23:17:51,20,30,100,0.1,8,0.9,True,0.9159090909090909, 0.9522727272727273, 0.9261904761904761
2023-07-19_23:19:37,20,30,100,0.1,8,0.9,False,0.884090909090909, 0.8886363636363637, 0.9158333333333335
2023-07-19_23:21:22,20,30,100,0.1,8,0.9,True,0.925, 0.9, 0.9284523809523808
2023-07-19_23:23:14,20,30,100,0.1,8,0.9,False,0.9181818181818182, 0.9090909090909091, 0.9135714285714286
2023-07-19_23:24:52,20,30,100,0.1,8,0.9,True,0.925, 0, 0.9030952380952382
2023-07-19_23:26:42,20,30,100,0.1,8,0.9,False,0.9136363636363637, 0.3522727272727273, 0.9214285714285714
2023-07-19_23:28:23,20,30,100,0.1,8,0.9,True,0.9068181818181819, 0, 0.9223809523809523
2023-07-19_23:30:17,20,30,100,0.1,8,0.9,False,0.9431818181818182, 0.9295454545454546, 0.9358333333333333
2023-07-19_23:31:56,20,30,100,0.1,8,0.9,True,0.9272727272727272, 0.95, 0.9349999999999999
2023-07-19_23:33:51,20,30,100,0.1,8,0.9,False,0.9204545454545454, 0.9181818181818182, 0.9226190476190477
2023-07-19_23:35:39,20,30,100,0.1,8,0.9,True,0.9295454545454546, 0.9136363636363637, 0.9248809523809525
2023-07-19_23:37:40,20,30,100,0.1,8,0.9,False,0.9318181818181818, 0.9022727272727272, 0.9344047619047618
2023-07-19_23:39:25,20,30,100,0.1,8,0.9,True,0.9363636363636364, 0.9204545454545454, 0.934642857142857
2023-07-19_23:41:23,20,30,100,0.1,8,0.9,False,0.9522727272727273, 0.9295454545454546, 0.9271428571428568
2023-07-19_23:43:00,20,30,100,0.1,8,0.9,True,0.9340909090909091, 0, 0.9140476190476191
2023-07-19_23:44:48,20,30,100,0.1,8,0.9,False,0.925, 0.9340909090909091, 0.9183333333333332
2023-07-19_23:46:28,20,30,100,0.1,8,0.9,True,0.9204545454545454, 0.9136363636363637, 0.9227380952380951
2023-07-19_23:48:23,20,30,100,0.1,8,0.8,False,0.9045454545454545, 0.925, 0.9263095238095238
2023-07-19_23:50:05,20,30,100,0.1,8,0.8,True,0.9227272727272727, 0, 0.921904761904762
2023-07-19_23:51:53,20,30,100,0.1,8,0.8,False,0.9363636363636364, 0.9386363636363636, 0.9207142857142857
2023-07-19_23:53:36,20,30,100,0.1,8,0.8,True,0.9159090909090909, 0.9409090909090909, 0.9261904761904761
2023-07-19_23:55:21,20,30,100,0.1,8,0.8,False,0.884090909090909, 0.9068181818181819, 0.9158333333333335
2023-07-19_23:57:07,20,30,100,0.1,8,0.8,True,0.925, 0.9204545454545454, 0.9284523809523808
2023-07-19_23:58:58,20,30,100,0.1,8,0.8,False,0.9181818181818182, 0.9068181818181819, 0.9135714285714286
2023-07-20_00:00:36,20,30,100,0.1,8,0.8,True,0.925, 0, 0.9030952380952382
2023-07-20_00:02:27,20,30,100,0.1,8,0.8,False,0.9136363636363637, 0.3522727272727273, 0.9214285714285714
2023-07-20_00:04:06,20,30,100,0.1,8,0.8,True,0.9068181818181819, 0, 0.9223809523809523
2023-07-20_00:06:03,20,30,100,0.1,8,0.8,False,0.9431818181818182, 0.9318181818181818, 0.9358333333333333
2023-07-20_00:07:45,20,30,100,0.1,8,0.8,True,0.9272727272727272, 0.9477272727272728, 0.9349999999999999
2023-07-20_00:09:43,20,30,100,0.1,8,0.8,False,0.9204545454545454, 0.9318181818181818, 0.9226190476190477
2023-07-20_00:11:29,20,30,100,0.1,8,0.8,True,0.9295454545454546, 0.9181818181818182, 0.9248809523809525
2023-07-20_00:13:27,20,30,100,0.1,8,0.8,False,0.9318181818181818, 0.8954545454545455, 0.9344047619047618
2023-07-20_00:15:13,20,30,100,0.1,8,0.8,True,0.9363636363636364, 0.9318181818181818, 0.934642857142857
2023-07-20_00:17:10,20,30,100,0.1,8,0.8,False,0.9522727272727273, 0.9227272727272727, 0.9271428571428568
2023-07-20_00:18:48,20,30,100,0.1,8,0.8,True,0.9340909090909091, 0, 0.9140476190476191
2023-07-20_00:20:37,20,30,100,0.1,8,0.8,False,0.925, 0.9340909090909091, 0.9183333333333332
2023-07-20_00:22:17,20,30,100,0.1,8,0.8,True,0.9204545454545454, 0.9068181818181819, 0.9227380952380951
2023-07-20_00:24:10,20,30,100,0.4,2,0.99,False,0.9068181818181819, 0.4909090909090909, 0.920595238095238
2023-07-20_00:25:48,20,30,100,0.4,2,0.99,True,0.9204545454545454, 0, 0.9166666666666666
2023-07-20_00:27:46,20,30,100,0.4,2,0.99,False,0.95, 0.5977272727272728, 0.9259523809523807
2023-07-20_00:29:35,20,30,100,0.4,2,0.99,True,0.9204545454545454, 0, 0.9230952380952381
2023-07-20_00:31:03,20,30,100,0.4,2,0.99,False,0.8863636363636364, 0.18181818181818182, 0.8942857142857141
2023-07-20_00:32:51,20,30,100,0.4,2,0.99,True,0.9318181818181818, 0, 0.9234523809523809
2023-07-20_00:34:40,20,30,100,0.4,2,0.99,False,0.9136363636363637, 0.2, 0.910952380952381
2023-07-20_00:36:22,20,30,100,0.4,2,0.99,True,0.9295454545454546, 0, 0.913095238095238
2023-07-20_00:37:48,20,30,100,0.4,2,0.99,False,0.875, 0.4318181818181818, 0.8808333333333334
2023-07-20_00:39:29,20,30,100,0.4,2,0.99,True,0.9295454545454546, 0, 0.9204761904761902
2023-07-20_00:41:30,20,30,100,0.4,2,0.99,False,0.9477272727272728, 0.5931818181818181, 0.936785714285714
2023-07-20_00:43:11,20,30,100,0.4,2,0.99,True,0.9568181818181818, 0.6863636363636364, 0.9333333333333332
2023-07-20_00:45:10,20,30,100,0.4,2,0.99,False,0.9431818181818182, 0.18181818181818182, 0.9283333333333331
2023-07-20_00:46:59,20,30,100,0.4,2,0.99,True,0.9318181818181818, 0.7977272727272727, 0.932738095238095
2023-07-20_00:49:01,20,30,100,0.4,2,0.99,False,0.9295454545454546, 0.5886363636363636, 0.9370238095238094
2023-07-20_00:50:45,20,30,100,0.4,2,0.99,True,0.925, 0, 0.9295238095238096
2023-07-20_00:52:49,20,30,100,0.4,2,0.99,False,0.9386363636363636, 0.4318181818181818, 0.9294047619047617
2023-07-20_00:54:36,20,30,100,0.4,2,0.99,True,0.9318181818181818, 0.4022727272727273, 0.9202380952380953
2023-07-20_00:56:42,20,30,100,0.4,2,0.99,False,0.9227272727272727, 0.5977272727272728, 0.9282142857142854
2023-07-20_00:58:23,20,30,100,0.4,2,0.99,True,0.9295454545454546, 0, 0.9227380952380951
2023-07-20_01:00:17,20,30,100,0.4,2,0.9,False,0.9068181818181819, 0.9318181818181818, 0.920595238095238
2023-07-20_01:01:56,20,30,100,0.4,2,0.9,True,0.9204545454545454, 0, 0.9166666666666666
2023-07-20_01:03:54,20,30,100,0.4,2,0.9,False,0.95, 0.9, 0.9259523809523807
2023-07-20_01:05:37,20,30,100,0.4,2,0.9,True,0.9204545454545454, 0, 0.9230952380952381
2023-07-20_01:07:01,20,30,100,0.4,2,0.9,False,0.8863636363636364, 0.18181818181818182, 0.8942857142857141
2023-07-20_01:08:43,20,30,100,0.4,2,0.9,True,0.9318181818181818, 0, 0.9234523809523809
2023-07-20_01:10:32,20,30,100,0.4,2,0.9,False,0.9136363636363637, 0.20454545454545456, 0.910952380952381
2023-07-20_01:12:14,20,30,100,0.4,2,0.9,True,0.9295454545454546, 0, 0.913095238095238
2023-07-20_01:13:43,20,30,100,0.4,2,0.9,False,0.875, 0.8318181818181818, 0.8808333333333334
2023-07-20_01:15:23,20,30,100,0.4,2,0.9,True,0.9295454545454546, 0, 0.9204761904761902
2023-07-20_01:17:23,20,30,100,0.4,2,0.9,False,0.9477272727272728, 0.865909090909091, 0.936785714285714
2023-07-20_01:19:03,20,30,100,0.4,2,0.9,True,0.9568181818181818, 0.8909090909090909, 0.9333333333333332
2023-07-20_01:21:06,20,30,100,0.4,2,0.9,False,0.9431818181818182, 0.18181818181818182, 0.9283333333333331
2023-07-20_01:23:00,20,30,100,0.4,2,0.9,True,0.9318181818181818, 0.9113636363636364, 0.932738095238095
2023-07-20_01:25:08,20,30,100,0.4,2,0.9,False,0.9295454545454546, 0.9454545454545454, 0.9370238095238094
2023-07-20_01:26:52,20,30,100,0.4,2,0.9,True,0.925, 0, 0.9295238095238096
2023-07-20_01:28:57,20,30,100,0.4,2,0.9,False,0.9386363636363636, 0.9409090909090909, 0.9294047619047617
2023-07-20_01:30:44,20,30,100,0.4,2,0.9,True,0.9318181818181818, 0.8886363636363637, 0.9202380952380953
2023-07-20_01:32:49,20,30,100,0.4,2,0.9,False,0.9227272727272727, 0.8545454545454545, 0.9282142857142854
2023-07-20_01:34:31,20,30,100,0.4,2,0.9,True,0.9295454545454546, 0, 0.9227380952380951
2023-07-20_01:36:24,20,30,100,0.4,2,0.2,False,0.9068181818181819, 0.9613636363636363, 0.920595238095238
2023-07-20_01:38:03,20,30,100,0.4,2,0.2,True,0.9204545454545454, 0, 0.9166666666666666
2023-07-20_01:40:00,20,30,100,0.4,2,0.2,False,0.95, 0.9613636363636363, 0.9259523809523807
2023-07-20_01:41:43,20,30,100,0.4,2,0.2,True,0.9204545454545454, 0, 0.9230952380952381
2023-07-20_01:43:07,20,30,100,0.4,2,0.2,False,0.8863636363636364, 0.33636363636363636, 0.8942857142857141
2023-07-20_01:44:49,20,30,100,0.4,2,0.2,True,0.9318181818181818, 0, 0.9234523809523809
2023-07-20_01:46:39,20,30,100,0.4,2,0.2,False,0.9136363636363637, 0.6045454545454545, 0.910952380952381
2023-07-20_01:48:22,20,30,100,0.4,2,0.2,True,0.9295454545454546, 0, 0.913095238095238
2023-07-20_01:49:49,20,30,100,0.4,2,0.2,False,0.875, 0.9522727272727273, 0.8808333333333334
2023-07-20_01:51:29,20,30,100,0.4,2,0.2,True,0.9295454545454546, 0, 0.9204761904761902
2023-07-20_01:53:29,20,30,100,0.4,2,0.2,False,0.9477272727272728, 0.9704545454545455, 0.936785714285714
2023-07-20_01:55:10,20,30,100,0.4,2,0.2,True,0.9568181818181818, 0.9568181818181818, 0.9333333333333332
2023-07-20_01:57:07,20,30,100,0.4,2,0.2,False,0.9431818181818182, 0.5795454545454546, 0.9283333333333331
2023-07-20_01:58:58,20,30,100,0.4,2,0.2,True,0.9318181818181818, 0.95, 0.932738095238095
2023-07-20_02:01:00,20,30,100,0.4,2,0.2,False,0.9295454545454546, 0.9590909090909091, 0.9370238095238094
2023-07-20_02:02:43,20,30,100,0.4,2,0.2,True,0.925, 0, 0.9295238095238096
2023-07-20_02:04:48,20,30,100,0.4,2,0.2,False,0.9386363636363636, 0.9681818181818181, 0.9294047619047617
2023-07-20_02:06:34,20,30,100,0.4,2,0.2,True,0.9318181818181818, 0.9568181818181818, 0.9202380952380953
2023-07-20_02:08:39,20,30,100,0.4,2,0.2,False,0.9227272727272727, 0.9409090909090909, 0.9282142857142854
2023-07-20_02:10:25,20,30,100,0.4,2,0.2,True,0.9295454545454546, 0, 0.9227380952380951
2023-07-20_02:12:00,20,30,100,0.4,5,0.99,False,0.9204545454545454, 0.7204545454545455, 0.903095238095238
2023-07-20_02:13:38,20,30,100,0.4,5,0.99,True,0.9204545454545454, 0, 0.918452380952381
2023-07-20_02:15:39,20,30,100,0.4,5,0.99,False,0.9181818181818182, 0.865909090909091, 0.9248809523809524
2023-07-20_02:17:21,20,30,100,0.4,5,0.99,True,0.9363636363636364, 0, 0.9175000000000001
2023-07-20_02:18:33,20,30,100,0.4,5,0.99,False,0.8886363636363637, 0.6045454545454545, 0.8433333333333334
2023-07-20_02:20:18,20,30,100,0.4,5,0.99,True,0.9386363636363636, 0.7159090909090909, 0.9221428571428569
2023-07-20_02:22:21,20,30,100,0.4,5,0.99,False,0.9318181818181818, 0.775, 0.9167857142857141
2023-07-20_02:24:06,20,30,100,0.4,5,0.99,True,0.9090909090909091, 0.7477272727272727, 0.912857142857143
2023-07-20_02:25:53,20,30,100,0.4,5,0.99,False,0.9068181818181819, 0.7159090909090909, 0.9151190476190475
2023-07-20_02:27:43,20,30,100,0.4,5,0.99,True,0.9454545454545454, 0.7181818181818181, 0.9177380952380952
2023-07-20_02:29:53,20,30,100,0.4,5,0.99,False,0, 0.5704545454545454, 0.9365476190476191
2023-07-20_02:31:45,20,30,100,0.4,5,0.99,True,0.9431818181818182, 0.7045454545454546, 0.9330952380952382
2023-07-20_02:34:08,20,30,100,0.4,5,0.99,False,0.9340909090909091, 0.7954545454545454, 0.9330952380952379
2023-07-20_02:36:18,20,30,100,0.4,5,0.99,True,0.9272727272727272, 0.8386363636363636, 0.9229761904761903
2023-07-20_02:39:08,20,30,100,0.4,5,0.99,False,0.8795454545454545, 0.6954545454545454, 0.9280952380952379
2023-07-20_05:01:21,20,30,100,0.4,5,0.99,False,0.9204545454545454, 0.7204545454545455, 0.903095238095238
2023-07-20_05:02:56,20,30,100,0.4,5,0.99,True,0.9204545454545454, 0, 0.918452380952381
2023-07-20_05:04:55,20,30,100,0.4,5,0.99,False,0.9181818181818182, 0.865909090909091, 0.9248809523809524
2023-07-20_05:06:34,20,30,100,0.4,5,0.99,True,0.9363636363636364, 0, 0.9175000000000001
2023-07-20_05:07:46,20,30,100,0.4,5,0.99,False,0.8886363636363637, 0.6045454545454545, 0.8433333333333334
2023-07-20_05:09:29,20,30,100,0.4,5,0.99,True,0.9386363636363636, 0.7159090909090909, 0.9221428571428569
2023-07-20_05:11:02,20,30,100,0.4,5,0.9,False,0.9204545454545454, 0.865909090909091, 0.903095238095238
2023-07-20_05:12:40,20,30,100,0.4,5,0.9,True,0.9204545454545454, 0, 0.918452380952381
2023-07-20_05:14:40,20,30,100,0.4,5,0.9,False,0.9181818181818182, 0.9613636363636363, 0.9248809523809524
2023-07-20_05:16:20,20,30,100,0.4,5,0.9,True,0.9363636363636364, 0, 0.9175000000000001
2023-07-20_05:17:31,20,30,100,0.4,5,0.9,False,0.8886363636363637, 0.8863636363636364, 0.8433333333333334
2023-07-20_05:20:42,20,30,100,0.4,5,0.9,False,0.9204545454545454, 0.865909090909091, 0.903095238095238
2023-07-20_05:22:17,20,30,100,0.4,5,0.9,True,0.9204545454545454, 0, 0.918452380952381
2023-07-20_05:24:15,20,30,100,0.4,5,0.9,False,0.9181818181818182, 0.9613636363636363, 0.9248809523809524
2023-07-20_05:25:53,20,30,100,0.4,5,0.9,True,0.9363636363636364, 0, 0.9175000000000001
2023-07-20_05:27:04,20,30,100,0.4,5,0.9,False,0.8886363636363637, 0.8863636363636364, 0.8433333333333334
2023-07-20_05:28:52,20,30,100,0.4,5,0.9,True,0.9386363636363636, 0.9136363636363637, 0.9221428571428569
2023-07-20_05:30:55,20,30,100,0.4,5,0.9,False,0.9318181818181818, 0.9272727272727272, 0.9167857142857141
2023-07-20_05:32:37,20,30,100,0.4,5,0.9,True,0.9090909090909091, 0.9431818181818182, 0.912857142857143
2023-07-20_05:34:35,20,30,100,0.4,5,0.9,False,0.9068181818181819, 0.9181818181818182, 0.9151190476190475
2023-07-20_05:36:17,20,30,100,0.4,5,0.9,True,0.9454545454545454, 0.925, 0.9177380952380952
2023-07-20_05:38:23,20,30,100,0.4,5,0.9,False,0, 0.8886363636363637, 0.9365476190476191
2023-07-20_05:40:07,20,30,100,0.4,5,0.9,True,0.9431818181818182, 0.925, 0.9330952380952382
2023-07-20_05:42:15,20,30,100,0.4,5,0.9,False,0.9340909090909091, 0.9386363636363636, 0.9330952380952379
2023-07-20_05:44:08,20,30,100,0.4,5,0.9,True,0.9272727272727272, 0.9295454545454546, 0.9229761904761903
2023-07-20_05:46:13,20,30,100,0.4,5,0.9,False,0.8795454545454545, 0.95, 0.9280952380952379
2023-07-20_13:09:06,20,30,100,0.4,5,0.5,False,0.9204545454545454, 0.9318181818181818, 0.903095238095238
2023-07-20_13:10:43,20,30,100,0.4,5,0.5,True,0.9204545454545454, 0, 0.918452380952381
2023-07-20_13:12:44,20,30,100,0.4,5,0.5,False,0.9181818181818182, 0.9659090909090909, 0.9248809523809524
2023-07-20_13:14:24,20,30,100,0.4,5,0.5,True,0.9363636363636364, 0, 0.9175000000000001
2023-07-20_13:15:36,20,30,100,0.4,5,0.5,False,0.8886363636363637, 0.9363636363636364, 0.8433333333333334
2023-07-20_13:17:23,20,30,100,0.4,5,0.5,True,0.9386363636363636, 0.9613636363636363, 0.9221428571428569
2023-07-20_15:30:09,20,30,100,0.4,5,0.5,False,0.9204545454545454, 0.9318181818181818, 0.903095238095238
2023-07-20_15:31:43,20,30,100,0.4,5,0.5,True,0.9204545454545454, 0, 0.918452380952381
2023-07-20_15:33:43,20,30,100,0.4,5,0.5,False,0.9181818181818182, 0.9659090909090909, 0.9248809523809524
2023-07-20_15:35:19,20,30,100,0.4,5,0.5,True,0.9363636363636364, 0, 0.9175000000000001
2023-07-20_15:36:28,20,30,100,0.4,5,0.5,False,0.8886363636363637, 0.9363636363636364, 0.8433333333333334
2023-07-20_15:38:10,20,30,100,0.4,5,0.5,True,0.9386363636363636, 0.9613636363636363, 0.9221428571428569
2023-07-20_15:40:12,20,30,100,0.4,5,0.5,False,0.9318181818181818, 0.9295454545454546, 0.9167857142857141
2023-07-20_15:41:52,20,30,100,0.4,5,0.5,True,0.9090909090909091, 0.9568181818181818, 0.912857142857143
2023-07-20_15:43:35,20,30,100,0.4,5,0.5,False,0.9068181818181819, 0.9409090909090909, 0.9151190476190475
2023-07-20_15:45:13,20,30,100,0.4,5,0.5,True,0.9454545454545454, 0.95, 0.9177380952380952
2023-07-20_15:47:14,20,30,100,0.4,5,0.5,False,0, 0.9590909090909091, 0.9365476190476191
2023-07-20_15:48:56,20,30,100,0.4,5,0.5,True,0.9431818181818182, 0.95, 0.9330952380952382
2023-07-20_15:51:00,20,30,100,0.4,5,0.5,False,0.9340909090909091, 0.9522727272727273, 0.9330952380952379
2023-07-20_15:52:42,20,30,100,0.4,5,0.5,True,0.9272727272727272, 0.9477272727272728, 0.9229761904761903
2023-07-20_15:54:34,20,30,100,0.4,8,0.99,False,0.9272727272727272, 0.7045454545454546, 0.9260714285714287
2023-07-20_15:56:13,20,30,100,0.4,8,0.99,True,0.9204545454545454, 0.8613636363636363, 0.9202380952380953
2023-07-20_15:58:12,20,30,100,0.4,8,0.99,False,0.9272727272727272, 0.9295454545454546, 0.9235714285714286
2023-07-20_15:59:52,20,30,100,0.4,8,0.99,True,0.9136363636363637, 0, 0.9225
2023-07-20_16:01:16,20,30,100,0.4,8,0.99,False,0.8886363636363637, 0.425, 0.8915476190476189
2023-07-20_16:02:55,20,30,100,0.4,8,0.99,True,0.9318181818181818, 0, 0.9229761904761903
2023-07-20_16:04:35,20,30,100,0.4,8,0.99,False,0.9068181818181819, 0.8977272727272727, 0.897142857142857
2023-07-20_16:06:19,20,30,100,0.4,8,0.99,True,0.9204545454545454, 0.925, 0.9146428571428571
2023-07-20_16:07:51,20,30,100,0.4,8,0.99,False,0.8386363636363636, 0.9022727272727272, 0.8777380952380952
2023-07-20_16:09:25,20,30,100,0.4,8,0.99,True,0.9045454545454545, 0.9318181818181818, 0.9192857142857143
2023-07-20_16:10:56,20,30,100,0.4,8,0.99,False,0, 0.9159090909090909, 0.8894047619047619
2023-07-20_16:12:40,20,30,100,0.4,8,0.99,True,0.9431818181818182, 0.9477272727272728, 0.9364285714285712
2023-07-20_16:14:40,20,30,100,0.4,8,0.99,False,0.9409090909090909, 0.8954545454545455, 0.927142857142857
2023-07-20_16:16:16,20,30,100,0.4,8,0.99,True,0.9159090909090909, 0, 0.9208333333333336
2023-07-20_16:18:02,20,30,100,0.4,8,0.99,False,0.9363636363636364, 0.775, 0.9247619047619047
2023-07-20_16:19:33,20,30,100,0.4,8,0.99,True,0.9295454545454546, 0, 0.9234523809523809
2023-07-20_16:21:36,20,30,100,0.4,8,0.99,False,0.9363636363636364, 0.9181818181818182, 0.928214285714286
2023-07-20_16:23:18,20,30,100,0.4,8,0.99,True,0.9409090909090909, 0.9113636363636364, 0.9222619047619046
2023-07-20_16:25:39,20,30,100,0.4,8,0.99,False,0.9386363636363636, 0.9136363636363637, 0.9276190476190476
2023-07-20_16:27:37,20,30,100,0.4,8,0.99,True,0.9386363636363636, 0.9295454545454546, 0.9227380952380951
2023-07-20_16:29:42,20,30,100,0.4,8,0.9,False,0.9272727272727272, 0.7318181818181818, 0.9260714285714287
2023-07-20_16:31:30,20,30,100,0.4,8,0.9,True,0.9204545454545454, 0.9363636363636364, 0.9202380952380953
2023-07-20_16:33:36,20,30,100,0.4,8,0.9,False,0.9272727272727272, 0.9545454545454546, 0.9235714285714286
2023-07-20_16:35:27,20,30,100,0.4,8,0.9,True,0.9136363636363637, 0, 0.9225
2023-07-20_16:36:55,20,30,100,0.4,8,0.9,False,0.8886363636363637, 0.35909090909090907, 0.8915476190476189
2023-07-20_16:38:40,20,30,100,0.4,8,0.9,True,0.9318181818181818, 0, 0.9229761904761903
2023-07-20_16:40:26,20,30,100,0.4,8,0.9,False,0.9068181818181819, 0.9204545454545454, 0.897142857142857
